fecha,hora,clase_evento,lugar,latitud,longitud,Vehículo 1 - fase,Vehículo 1 - tipo,Vehículo 1 - experimental,Vehículo 1 - marca,Vehículo 1 - modelo,Vehículo 1 - matricula,Vehículo 1 - suceso,Vehículo 1 - investigacion,Vehículo 1 - operacion,Vehículo 1 - danios,Vehículo 1 - categoria,Vehículo 2 - fase,Vehículo 2 - tipo,Vehículo 2 - experimental,Vehículo 2 - marca,Vehículo 2 - modelo,Vehículo 2 - matricula,Vehículo 2 - suceso,Vehículo 2 - investigacion,Vehículo 2 - operacion,Vehículo 2 - danios,Vehículo 2 - categoria,Vehículo 2 - dominio,Vehículo 2 - categoria_servicios
2010-08-16,14:30,,Estancia Rincon Del Socorro (Corrientes),-28.583333333333332,-57.416666666666664,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OMD,Accidente,True,Non-Commercial Operations,Leves,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
2010-08-16,14:15,,Zona rural Arrecifes (Buenos Aires),-34.083333333333336,-60.03333333333333,Aterrizaje,Avión,False,CESSNA,C-150-F,LV-CBE,Accidente,True,Non-Commercial Operations,Destruida,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-08-15,17:00,,Aeroclub El Trébol (Santa Fe),-32.215,-61.72027777777778,Maniobras,Avión,True,RANS & CO,S9,LV-X331,Accidente,True,Non-Commercial Operations,Destruida,"SCF-NP (System/component failure or malfunction (No Powerplant), F-POST (Fire/smoke Post-Impact), AMAN (Abrupt Maneuvre)",,,,,,,,,,,,,
2010-08-13,18:30,,Aeródromo Mercedes (Buenos Aires),-34.638888888888886,-59.45527777777778,Despegue,Avión,False,PIPER,PA-42,LQ-BLU,Accidente,True,Non-Commercial Operations,De importancia,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
2010-08-10,20:00,,Aeródromo Victorica (La Pampa),-32.566111111111105,-60.20055555555556,Aterrizaje,Avión,False,CESSNA,C-210,LV-JOT,Accidente,True,Non-Commercial Operations,De importancia,RE (Runway Excursion),,,,,,,,,,,,,
2010-08-07,08:00,,Lugar apto denunciado Pozo Verde (Chaco),-24.96638888888889,-60.41638888888889,Crucero,Avión,False,BEECHCRAFT,B-23,ZP-TWM,Intervención,False,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-08-01,12:40,,Aeropuerto San Fernando (Buenos Aires),-34.45527777777778,-58.58416666666667,Estacionado,Avión,False,CESSNA,C-182-C,LV-GPD,Incidente,True,Non-Commercial Operations,Leves,F-NI (Fire/smoke non-impact),,,,,,,,,,,,,
2010-07-04,08:00,,Zona rural General Pinedo (Chaco),-27.191666666666666,-61.541666666666664,Aterrizaje,Avión,False,PIPER,PA-31,LV-JFT,Intervención,False,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant), FUEL (Fuel related)",,,,,,,,,,,,,
2010-06-18,12:00,,Localidad Güemes E Irigoyen- Florida Oeste (Buenos Aires),-34.54083333333333,-58.50222222222222,Crucero,Helicóptero,False,MESSERSCHMITT BÖLKOW,BO-105S,LV-WJX,Accidente,True,Specialised Operations,Destruida,"SCF-PP (Powerplant failure or malfunction), F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2010-06-15,19:00,,Aeródromo Gualeguay (Entre Rios),-33.03666666666666,-59.442499999999995,Despegue,Avión,False,PIPER,PA-34-200T,LV-LCW,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-06-06,20:30,,Aeródromo Pergamino (Buenos Aires),-33.92027777777778,-60.64805555555556,Ascenso,Autogiro,False,RAMUNNO,GIRO-BEE,LV-X314,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-05-29,10:00,,"Localidad Aldeanueva De Barbarrolla (Toledo, España)",-39.989444444444445,-5.033055555555555,Crucero,Avión,False,PIPER,PA-25-260,EC-CVD,Accidente,True,Specialised Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-05-28,20:00,,Localidad Berazategui (Buenos Aires),-34.74638888888889,-58.20333333333333,Crucero,Avión,False,Engineering and Research Corporation,ERCOUPE 415-C,LV-RPN,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-05-23,21:05,,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55888888888889,-58.41638888888889,Aterrizaje,Avión,False,LEARJET,LJ 60,LV-CCO,Accidente,True,Commercial Air Transport,Leves,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
2010-05-21,21:20,,Aeródromo Nahuel Huapi (Rio Negro),-41.096944444444446,-71.17777777777778,Ascenso,Motoplaneador,False,AEROMOT,AMT-100,LV-ELA,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
2010-05-21,21:00,,Lugar apto denunciado 12 Km Al Sur Del Aeroclub Concordia (Entre Rios),-31.30388888888889,-58.015,Crucero,Avión,False,PIPER,PA-22-108,LV-IGY,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,,,
2010-05-19,15:35,,"Localidad Cambyretá (Itapúa, Paraguay)",-27.333333333333332,-55.86666666666667,Crucero,Avión,False,CESSNA,152-II,LV-OOG,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-05-08,17:00,,Aeropuerto Resistencia (Sare) (Chaco),-38.71611111111111,-62.163888888888884,Aterrizaje,Avión,False,PIPER,PA-22-108,LV-IGY,Intervención,False,Specialised Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2010-05-08,16:00,,Aeródromo Villa Ocampo (Santa Fe),-28.483333333333334,-59.333333333333336,Estacionado,Avión,False,CESSNA,C-172,LV-GSO,Accidente,True,Non-Commercial Operations,Leves,OTHR (Other),,,,,,,,,,,,,
2010-04-30,18:50,,"Lugar apto denunciado Ruta 36, Km 607 Rio Cuarto (Cordoba)",-33.08305555555556,-64.34777777777778,Ascenso,Helicóptero,False,ROBINSON,R-44,LV-ZYA,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-04-23,21:23,,"Zona rural Estancia El Condor, En Cercanías De Aeropuerto San Carlos De Bariloche (Rio Negro)",-41.13333333333333,-71.30972222222222,Aproximación,Avión,False,PIPER,PA-28-140,LV-LDP,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-04-11,21:00,,Localidad Cañuelas (Buenos Aires),-35.11638888888889,-58.73305555555556,Ascenso,Avión,False,PIPER,PA-A-28-18,LV-AYS,Incidente,True,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2010-04-11,19:50,,Aeródromo Gomez (Buenos Aires),-35.095555555555556,-58.08527777777778,Aterrizaje,Avión,False,CESSNA,P-206-A,LV-WJG,Accidente,True,Specialised Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,,,
2010-03-27,13:30,,Localidad Santiago Del Estero (Santiago Del Estero),-27.836944444444445,-64.28083333333333,Crucero,Avión,False,PIPER,PA-31,LV-WJD,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,,,
2010-03-14,22:15,,"Lugar apto denunciado Ruta 8, Km 64:500 Partido De Pilar (Buenos Aires)",-34.413333333333334,-59.0,Crucero,Avión,False,CESSNA,C-150,LV-JPW,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-03-11,04:30,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Aterrizaje,Avión,False,BOEING,727-233,N-223FE,Intervención,False,Commercial Air Transport,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2010-03-10,21:00,,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Rodaje a plataforma,Avión,False,BOMBARDIER,B-600,LV-BYG,Intervención,False,Commercial Air Transport,Ninguno,RE (Runway Excursion),,,,,,,,,,,,,
2010-03-05,18:15,,Zona rural Burruyacu (Tucuman),-26.450555555555553,-64.81583333333333,Maniobras,Avión,False,CESSNA,A-188-B,LV-LGJ,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,,,
2010-03-04,20:30,,Localidad Avellaneda (Santa Fe),-29.110000000000003,-59.68111111111111,Ascenso,Avión,False,PIPER,PA-25-235,LV-CCP,Accidente,True,Specialised Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-03-03,22:14,,Zona rural Sacanta (Cordoba),-31.566666666666666,-63.06944444444445,Maniobras,Avión,False,DINFIA,IAe 46 SUPER RANQUEL,LV-JEY,Accidente,True,Specialised Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,,,
2010-02-25,11:50,,Localidad Marcos Juarez (Cordoba),-32.690555555555555,-62.10138888888889,Crucero,Avión,False,CESSNA,C-152,LV-WNN,Incidente,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-02-24,21:15,,Localidad Montecristo (Cordoba),-31.32027777777778,-63.91277777777778,Maniobras,Avión,False,PIPER,PA-25-260,LV-JRU,Accidente,True,Specialised Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2010-02-14,18:15,,Zona rural Santa Elena (Entre Rios),-31.040277777777778,-59.83555555555556,Crucero,Avión,False,BELLANCA,7GCBC,LV-WHM,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-02-13,18:45,,Aeroclub Gualeguay (Entre Rios),-33.10472222222222,-59.36972222222222,Ascenso,Avión,False,PIPER,PA-11-C,LV-ZHA,Accidente,True,Non-Commercial Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2010-02-13,18:00,,Localidad José De La Quintana (Cordoba),-31.805,-64.43388888888889,Crucero,Avión,False,CESSNA,C-206,LV-IJZ,Accidente,True,Specialised Operations,Destruida,"WSTRW (Windshear or thunderstorm), SCF-NP (System/component failure or malfunction (No Powerplant), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2010-02-12,15:00,,Lugar apto denunciado Pje.Rincón Navarro (Corrientes),-27.58972222222222,-58.38305555555556,Crucero,Avión,False,PZL,M-18-B,LV-WSV,Accidente,True,Specialised Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,,,
2010-02-11,21:10,,Localidad Totoras (Santa Fe),-32.67222222222222,-61.16888888888889,Maniobras,Avión,False,PIPER,PA-11-C,LV-RFS,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,,,
2010-02-10,18:30,,Lugar apto denunciado Colonia El Potrero-Gualeguaychú (Entre Rios),-32.95,-58.28333333333333,Maniobras,Avión,False,CESSNA,C-185-B,LV-IFF,Accidente,True,Specialised Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,,,
2010-02-09,18:00,,Localidad Gobernador Mansilla (Entre Rios),-32.565,-59.37305555555555,Despegue,Avión,False,AIR TRACTOR,AT-402-A,LV-BGS,Accidente,True,Specialised Operations,De importancia,RE (Runway Excursion),,,,,,,,,,,,,
2010-02-06,13:30,,Localidad Potrerillos (Mendoza),-33.040277777777774,-69.24388888888889,Crucero,Avión,False,PIPER,PA-A-28,LV-AZR,Accidente,True,Non-Commercial Operations,Destruida,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,,,
2010-02-05,14:20,,"Lugar apto denunciado 8 Km Al Se De Ad Río Grande (Tierra Del Fuego, Antártida E Islas Del Atlántico Sur)",-53.84777777777778,-67.70472222222223,Crucero,Avión,False,PIPER,PA-38-112,LV-MOJ,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2010-02-01,16:15,,Zona rural Puerto Eva Peron (Chaco),-26.66111111111111,-58.63944444444444,Maniobras,Avión,False,CESSNA,A-188-B,LV-BHI,Accidente,True,Specialised Operations,Destruida,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2010-01-23,00:00,,Lugar apto denunciado Finca Rincón Salteño-Tolloche-Depto. De Anta (Salta),-25.5,-63.53333333333333,Se desconoce,Avión,False,Se desconoce,Se desconoce,S/D,Intervención,False,Illegal,Se desconoce,UNK (Unknown o undetermined),,,,,,,,,,,,,
2010-01-22,09:30,,Aeródromo Bolivar (Buenos Aires),-36.18666666666666,-61.075833333333335,Despegue,Avión,False,CESSNA,188-300,LV-BOW,Accidente,True,Specialised Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,,,
2010-01-20,10:45,,Aeródromo Junín (Buenos Aires),-34.54111111111111,-60.93444444444444,Aproximación,Avión,False,CESSNA,A-188-B,LV-BCE,Accidente,True,Specialised Operations,De importancia,MAC (Airprox/ACAS alert/loss of separation/ midair collision),Aproximación,Avión,False,PIPER,PA-11,LV-NJQ,Accidente,True,Specialised Operations,De importancia,MAC (Airprox/ACAS alert/loss of separation/ midair collision),,
2010-01-12,22:10,,"Lugar apto denunciado Ex Estación El Día- Piedritas, 17 Km Al N De General Villegas (Buenos Aires)",-34.74,-62.82138888888889,Maniobras,Avión,False,PIPER,PA-25-235,LV-MRB,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,,,
2010-01-09,22:00,,Localidad Rufino (Santa Fe),-34.282777777777774,-62.6675,Maniobras,Avión,False,DINFIA,IAe 46 SUPER RANQUEL,LV-JEW,Accidente,True,Specialised Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2010-01-04,14:00,,Localidad Fiambala (Catamarca),-27.83861111111111,-68.64361111111111,Aproximación,Helicóptero,False,ROBINSON,R-44,LV-BZU,Accidente,True,Specialised Operations,De importancia,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2010-01-03,14:05,,Aeródromo San Antonio De Areco (Buenos Aires),-34.2,-59.416666666666664,Despegue,Avión,False,BEECHCRAFT,B-95,LV-GBW,Accidente,True,Non-Commercial Operations,Destruida,"SCF-PP (Powerplant failure or malfunction), RE (Runway Excursion)",,,,,,,,,,,,,
2009-12-24,10:34,,Zona rural Gral Roca (Rio Negro),-39.04388888888889,-67.51583333333333,Crucero,Avión,False,CESSNA,C-172,LV-GCW,Accidente,True,Specialised Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), FUEL (Fuel related)",,,,,,,,,,,,,
2009-12-22,14:35,,Aeródromo Público Gómez- La Plata (Buenos Aires),-35.09527777777778,-58.08444444444444,Rodaje salida,Avión,False,PIPER,PA-11-C,LV-NTI,Accidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,,,
2009-12-19,13:30,,Aeropuerto Islas Malvinas - Rosario (Saar) (Santa Fe),-32.90361111111111,-60.78444444444444,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OIC,Accidente,True,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2009-12-14,12:00,,Aeródromo General Roca (Rio Negro),-39.0,-67.61944444444444,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-ANN,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2009-12-13,15:15,,Zona rural 9 De Julio (Buenos Aires),-35.442499999999995,-60.925,Despegue,Avión,False,PIPER,PA-11,LV-NJN,Accidente,True,Non-Commercial Operations,Leves,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2009-12-11,14:30,,"Lugar apto denunciado Pichanal, Ruta 34, Km 1334 (Salta)",-23.299166666666668,-64.18305555555555,Aproximación,Avión,False,PIPER,PA-A-36-300,LV-OFM,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), CFIT (Controlled fligth into or toward terrain)",,,,,,,,,,,,,
2009-12-04,14:30,,Zona rural Basail (Chaco),-27.783333333333335,-59.25,Maniobras,Avión,False,PIPER,PA-25-235,LV-MTC,Accidente,True,Specialised Operations,Leves,"LALT (Low altitude operations), FUEL (Fuel related)",,,,,,,,,,,,,
2009-12-02,20:00,,Aeródromo Chos Malal (Neuquen),-37.416666666666664,-70.21666666666667,Despegue,Motoplaneador,False,SCHEMPP HIRTH,Nimbus 3DM,LV-EPA,Accidente,True,Specialised Operations,Ninguno,GTOW (Glider towing related events),Despegue,Avión,False,CESSNA,C-180,LV-FIW,Accidente,True,Specialised Operations,De importancia,GTOW (Glider towing related events),,
2009-11-26,21:10,,Aeródromo Quilmes (Buenos Aires),-34.70527777777778,-58.24472222222222,Aterrizaje,Avión,False,BEECHCRAFT,C-35,LV-FSF,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2009-11-21,23:15,,Aeródromo Nahuel Huapi (Rio Negro),-41.096944444444446,-71.17777777777778,Rodaje a plataforma,Avión,False,STINSON,150-VOYAGER,LV-NVH,Accidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,,,
2009-11-20,18:00,,Localidad Batan (Buenos Aires),-38.01166666666666,-57.677499999999995,Crucero,Planeador,False,BLANIK,L 13,LV-DHG,Accidente,True,Non-Commercial Operations,De importancia,LOLI (Loss of lifting conditions en-route),,,,,,,,,,,,,
2009-11-11,17:35,,Localidad Balcarce (Buenos Aires),-38.04833333333333,-58.344166666666666,Aterrizaje,Avión,False,BEECHCRAFT,B-55,LV-JFR,Accidente,True,Non-Commercial Operations,De importancia,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
2009-11-10,18:45,,Localidad Quilmes (Buenos Aires),-34.69972222222222,-58.24638888888889,Ascenso,Avión,False,PIPER,PA-23-150,LV-HDO,Accidente,True,Non-Commercial Operations,Destruida,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2009-11-10,18:20,,Aeródromo San Justo (Buenos Aires),-34.73222222222223,-58.602222222222224,Ascenso,Avión,False,TAYLORCRAFT,BC-12-DB,LV-ZJG,Accidente,True,Non-Commercial Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2009-11-06,20:14,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Crucero,Avión,False,BOEING,B-737-500,LV-BIM,Accidente,True,Commercial Air Transport,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), F-NI (Fire/smoke non-impact)",,,,,,,,,,,,,
2009-10-31,20:40,,Aeródromo Juarez Celman (Cordoba),-31.21361111111111,-64.16027777777778,Aterrizaje,Planeador,False,GLASER DIRKS,DG-200,LV-DOL,Accidente,True,Non-Commercial Operations,De importancia,USOS (Undershoot/overshoot),,,,,,,,,,,,,
2009-10-31,12:15,,Localidad Coronel Olmedo (Cordoba),-31.48777777777778,-64.14194444444445,Aproximación,Avión,False,CESSNA,C-140,LV-NIP,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,,,
2009-10-22,18:40,,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55888888888889,-58.41638888888889,Ascenso,Avión,False,AIRBUS,A-320,LV-BET,Incidente,True,Commercial Air Transport,Leves,BIRD (Birdstrike),,,,,,,,,,,,,
2009-10-15,14:00,,Lugar apto denunciado Campo Bella Vista- 25 De Mayo (Buenos Aires),-35.24472222222222,-59.88333333333333,Maniobras,Avión,False,CESSNA,A-188-B,LV-WGV,Accidente,True,Specialised Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2009-10-12,20:15,,Aeródromo Coronel Brandsen (Buenos Aires),-35.17805555555555,-58.2925,Ascenso,Ultraliviano,False,Se desconoce,Se desconoce,S/D,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2009-10-04,17:15,,Aeroclub General San Martín (Mendoza),-33.05888888888889,-68.50527777777778,Despegue,Avión,False,PIPER,PA-A-38-112,LV-ONV,Accidente,True,Non-Commercial Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2009-09-29,18:50,,Aeródromo Coronel Olmedo (Cordoba),-31.399444444444445,-64.29944444444445,Rodaje a plataforma,Avión,False,PIPER,PA-11-C,LV-ZCZ,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
2009-09-24,20:35,,Aeródromo Villa Rumipal (Cordoba),-32.1875,-64.48666666666666,Aterrizaje,Avión,False,LUSCOMBE,8-E,LV-NWD,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2009-09-24,19:20,,Aeródromo General Rodríguez (Buenos Aires),-34.58277777777778,-59.00055555555556,Despegue,Ultraliviano,True,CONDIGIANI,Bipliaza,LV-UX021,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2009-09-19,18:00,,Aeródromo El Pampero (La Pampa),-36.59666666666667,-64.18722222222223,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-AOZ,Accidente,True,Specialised Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2009-09-19,13:30,,Aeropuerto San Fernando (Buenos Aires),-34.46638888888889,-58.59138888888889,Aterrizaje,Avión,False,PIPER,PA-34-200T,LV-LCW,Accidente,True,Non-Commercial Operations,Leves,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,,,
2009-09-15,21:00,,Aeródromo Bragado (Buenos Aires),-35.14527777777778,-60.481944444444444,Rodaje salida,Avión,False,CESSNA,C-152,LV-APM,Accidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,,,
2009-09-12,15:35,,Aeródromo Juarez Celman (Cordoba),-31.21361111111111,-64.16027777777778,Aterrizaje,Planeador,False,SCHLEICHER,ASK-18AR-36,LV-DOG,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2009-09-04,19:29,,Aeropuerto Resistencia (Sare) (Chaco),-27.45,-59.05611111111111,Rodaje a plataforma,Avión,False,CESSNA,C-208,LV-WYR,Accidente,True,Non-Commercial Operations,Leves,GCOL (Ground Collision),,,,,,,,,,,,,
2009-08-31,19:05,,Aeropuerto San Fernando (Buenos Aires),-34.55888888888889,-58.41638888888889,Crucero,Helicóptero,False,ROBINSON,R-44,LV-ZYO,Accidente,True,Non-Commercial Operations,Leves,OTHR (Other),,,,,,,,,,,,,
